delay,freq,conditions,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.7,1000,exp,323,3,20,space,0.86358649993781,None,500,1,[2.195722799981013],[2.1957336999475956],20,3,323,14,2233.522746499977,,2233.507420500042,2233.522746499977,2234.523388899979,2234.523388899979,2234.523388899979,2235.389505399973,space,0.86358649993781,None,2235.3899929999607,2236.0897054667043,2236.3950155000202,2236.3841098999837,2236.3844504000153,2236.3950155000202,2236.3950155000202,2236.3950155000202,2238.591147499974,500,1,[2.195722799981013],[2.1957336999475956],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,324,4,20,space,2.972650699899532,None,200,1,[5.786344699910842],[5.786355099990033],20,4,324,6,2238.6058141000103,,2238.591392499977,2238.6058141000103,2239.6068864000263,2239.6068864000263,2239.6068864000263,2242.590419200016,space,2.972650699899532,None,2242.590956000029,2242.6911128666875,2243.004432799993,2242.9925766999368,2242.992930199951,2243.004432799993,2243.004432799993,2243.004432799993,2248.7911707999883,200,1,[5.786344699910842],[5.786355099990033],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,325,5,20,space,0.3304838000331074,None,200,1,[3.8058768999762833],[3.8058874999405816],20,5,325,11,2248.8067062000046,,2248.7914526000386,2248.8067062000046,2249.790062599932,2249.790062599932,2249.8068800999317,2250.1237139999866,space,0.3304838000331074,None,2250.124514300027,2250.823523466654,2251.1354698999785,2251.1249926999444,2251.125326700043,2251.1354698999785,2251.1354698999785,2251.1354698999785,2254.9417306999676,200,1,[3.8058768999762833],[3.8058874999405816],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,400,unexp,326,6,20,space,0.3505116000305861,None,600,1,[7.459982700063847],[7.459987900103442],20,6,326,1,2254.9566664999584,,2254.9421323999995,2254.9566664999584,2255.956952700042,2255.956952700042,2255.956952700042,2256.323989599943,space,0.3505116000305861,None,2256.324513599975,2256.7240517666255,2257.03121809999,2257.020565100014,2257.020995000028,2257.03121809999,2257.03121809999,2257.03121809999,2264.4914473999524,600,1,[7.459982700063847],[7.459987900103442],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,327,7,20,space,0.3121105999452993,None,550,1,[1.9233023999258876],[1.9233080999692902],20,7,327,9,2264.5075460999506,,2264.4916427000426,2264.5075460999506,2265.492303399951,2265.492303399951,2265.507998300018,2265.8079786000308,space,0.3121105999452993,None,2265.8085836999817,2265.9073592665995,2266.217979499954,2266.2069632000057,2266.207304300042,2266.217979499954,2266.217979499954,2266.217979499954,2268.141543900012,550,1,[1.9233023999258876],[1.9233080999692902],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,400,unexp,328,8,20,space,0.5074132999870926,None,650,1,[3.125692799920216],[3.125703199999407],20,8,328,2,2268.1578712000046,,2268.1417557999957,2268.1578712000046,2269.1410670999903,2269.1410670999903,2269.1577118999558,2269.658326999983,space,0.5074132999870926,None,2269.65897879994,2270.3579269666848,2270.6674777000444,2270.657747099991,2270.6580974999815,2270.6674777000444,2270.6674777000444,2270.6674777000444,2273.7934626999777,650,1,[3.125692799920216],[3.125703199999407],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,329,9,20,space,0.33430510002654046,None,101,1,[3.976403799955733],[3.9764089999953285],20,9,329,12,2273.8090359999333,,2273.793660199968,2273.8090359999333,2274.8088070999365,2274.8088070999365,2274.8088070999365,2275.1583953000372,space,0.33430510002654046,None,2275.159229299985,2275.258783266709,2275.565718799946,2275.556266700034,2275.556608099956,2275.565718799946,2275.565718799946,2275.565718799946,2279.542366800015,101,1,[3.976403799955733],[3.9764089999953285],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,330,10,20,space,0.268836300005205,None,500,1,[2.364658399950713],[2.3646690999157727],20,10,330,10,2279.5582893999526,,2279.542565700016,2279.5582893999526,2280.542650499963,2280.542650499963,2280.558576700045,2280.825788600021,space,0.268836300005205,None,2280.826350599993,2281.225525566672,2281.5285454000114,2281.518656600034,2281.51898719999,2281.5285454000114,2281.5285454000114,2281.5285454000114,2283.8936086000176,500,1,[2.364658399950713],[2.3646690999157727],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,331,11,20,space,0.47469529998488724,None,260,1,[7.378073999891058],[7.378086499986239],20,11,331,7,2283.9086589999497,,2283.893863299978,2283.9086589999497,2284.908668100019,2284.908668100019,2284.908668100019,2285.392301099957,space,0.47469529998488724,None,2285.3927472999785,2285.792588066605,2286.098795500002,2286.0884805000387,2286.0888780000387,2286.098795500002,2286.098795500002,2286.098795500002,2293.4772830000147,260,1,[7.378073999891058],[7.378086499986239],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,332,12,20,space,0.21841999993193895,None,600,1,[3.3212878999765962],[3.32129920006264],20,12,332,8,2293.492827499984,,2293.477649700013,2293.492827499984,2294.492887999979,2294.492887999979,2294.492887999979,2294.7263314999873,space,0.21841999993193895,None,2294.726826200029,2295.4260738666094,2295.7390718000242,2295.7290316999424,2295.729383299942,2295.7390718000242,2295.7390718000242,2295.7390718000242,2299.0607638999354,600,1,[3.3212878999765962],[3.32129920006264],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,333,13,20,space,0.2646575999679044,None,550,1,[1.6130474000237882],[1.6130582999903709],20,13,333,5,2299.076232500025,,2299.061092399992,2299.076232500025,2300.076208899962,2300.076208899962,2300.076208899962,2300.3430924999993,space,0.2646575999679044,None,2300.3435498999897,2301.0431941666798,2301.3474421999417,2301.3362265999895,2301.3366103000008,2301.3474421999417,2301.3474421999417,2301.3474421999417,2302.9607783999527,550,1,[1.6130474000237882],[1.6130582999903709],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,400,unexp,334,14,20,space,0.3165564000373706,None,300,1,[8.295291400048882],[8.295302600017749],20,14,334,3,2302.9767872999655,,2302.960981899989,2302.9767872999655,2303.9761879999423,2303.9761879999423,2303.9761879999423,2304.2933668999467,space,0.3165564000373706,None,2304.293840099941,2304.3936814666417,2304.699309599935,2304.688215299975,2304.6885465999367,2304.699309599935,2304.699309599935,2304.699309599935,2312.9949282000307,300,1,[8.295291400048882],[8.295302600017749],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,335,15,20,space,0.2726107999915257,None,450,1,[7.090586700011045],[7.090591799933463],20,15,335,13,2313.0101303999545,,2312.9951354999794,2313.0101303999545,2313.994261399959,2313.994261399959,2314.010514499969,2314.2776527999667,space,0.2726107999915257,None,2314.278136900044,2314.6771681666764,2314.9875764999306,2314.978106900002,2314.978470799979,2314.9875764999306,2314.9875764999306,2314.9875764999306,2322.0784110999666,450,1,[7.090586700011045],[7.090591799933463],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,336,0,21,space,0.22613910003565252,None,200,1,[2.4399221000494435],[2.4399272000882775],21,0,336,4,2322.094501500018,,2322.0786129999906,2322.094501500018,2323.0773808000376,2323.0773808000376,2323.0940812999615,2323.311051000026,space,0.22613910003565252,None,2323.3118420999963,2323.7115291666164,2324.021666000015,2324.011930800043,2324.012266500038,2324.021666000015,2324.021666000015,2324.021666000015,2326.4618401000043,200,1,[2.4399221000494435],[2.4399272000882775],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,337,1,21,space,0.2433711999328807,None,100,1,[1.572714800015092],[1.5727249999763444],21,1,337,6,2326.477651700028,,2326.462037499994,2326.477651700028,2327.461246700026,2327.461246700026,2327.4780227999436,2327.7112037999323,space,0.2433711999328807,None,2327.7116735000163,2327.8111618667067,2328.1226562999655,2328.1125726000173,2328.112914999947,2328.1226562999655,2328.1226562999655,2328.1226562999655,2329.695742700016,100,1,[1.572714800015092],[1.5727249999763444],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,338,2,21,space,0.2544568999437615,None,550,1,[2.286777100060135],[2.286782400100492],21,2,338,11,2329.7114241999807,,2329.6959607999306,2329.7114241999807,2330.6946245,2330.6946245,2330.711201100028,2330.9627185999416,space,0.2544568999437615,None,2330.963269599946,2331.6781242666225,2331.994420300005,2331.9798388000345,2331.9802840999328,2331.994420300005,2331.994420300005,2331.994420300005,2334.2814500000095,550,1,[2.286777100060135],[2.286782400100492],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,339,3,21,space,0.29751359997317195,None,270,1,[5.9234586000675336],[5.923464399995282],21,3,339,8,2334.2965986999916,,2334.281656499952,2334.2965986999916,2335.2976779999444,2335.2976779999444,2335.2976779999444,2335.5973345999373,space,0.29751359997317195,None,2335.597783299978,2336.2971566667006,2336.608931099996,2336.5985980000114,2336.5989378000377,2336.608931099996,2336.608931099996,2336.608931099996,2342.5326477999333,270,1,[5.9234586000675336],[5.923464399995282],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,400,unexp,340,4,21,space,0.23798119998537004,None,660,1,[6.881460399948992],[6.881465399987064],21,4,340,3,2342.547409699997,,2342.5328538999893,2342.547409699997,2343.548035099986,2343.548035099986,2343.548035099986,2343.798464599997,space,0.23798119998537004,None,2343.7993329999736,2343.8977654666564,2344.20115800004,2344.1911967999768,2344.191542100045,2344.20115800004,2344.20115800004,2344.20115800004,2351.08298940002,660,1,[6.881460399948992],[6.881465399987064],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,400,unexp,341,5,21,space,0.22555799991823733,None,300,1,[3.106823300011456],[3.1068339999765158],21,5,341,0,2351.098405699944,,2351.083194899955,2351.098405699944,2352.098939099931,2352.098939099931,2352.098939099931,2352.3321903999895,space,0.22555799991823733,None,2352.3327642999357,2352.4314231667126,2352.7423184999498,2352.7329458999448,2352.7332918000175,2352.7423184999498,2352.7423184999498,2352.7423184999498,2355.8495109999785,300,1,[3.106823300011456],[3.1068339999765158],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,342,6,21,space,0.2765527000883594,None,400,1,[3.1213605999946594],[3.121365800034255],21,6,342,12,2355.864749799948,,2355.8498199000023,2355.864749799948,2356.864822900039,2356.864822900039,2356.864822900039,2357.1485701999627,space,0.2765527000883594,None,2357.1490336999996,2357.2479283667094,2357.560978699941,2357.5503381999442,2357.550674499944,2357.560978699941,2357.560978699941,2357.560978699941,2360.682598699932,400,1,[3.1213605999946594],[3.121365800034255],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,343,7,21,space,0.36691460001748055,None,300,1,[2.6203618000727147],[2.6203778000781313],21,7,343,9,2360.6984193000244,,2360.6828088000184,2360.6984193000244,2361.6986557999626,2361.6986557999626,2361.6986557999626,2362.0824009999633,space,0.36691460001748055,None,2362.0829112000065,2362.1825228667044,2362.495716699981,2362.4852050000336,2362.4855750999413,2362.495716699981,2362.495716699981,2362.495716699981,2365.1165555999614,300,1,[2.6203618000727147],[2.6203778000781313],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,400,unexp,344,8,21,space,0.24252400000113994,None,100,1,[2.3241218000184745],[2.324127500061877],21,8,344,1,2365.1328701999737,,2365.116873199935,2365.1328701999737,2366.1322353000287,2366.1322353000287,2366.1487870999845,2366.3826410999754,space,0.24252400000113994,None,2366.3832183999475,2366.7824816666002,2367.0922723000403,2367.081874000025,2367.082216699957,2367.0922723000403,2367.0922723000403,2367.0922723000403,2369.416655499954,100,1,[2.3241218000184745],[2.324127500061877],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,345,9,21,space,0.24336439999751747,None,500,1,[3.8084221000317484],[3.80843500001356],21,9,345,14,2369.4323108999524,,2369.416861900012,2369.4323108999524,2370.415655000019,2370.415655000019,2370.433146000025,2370.666207400034,space,0.24336439999751747,None,2370.666743900045,2371.3655857666786,2371.674991499982,2371.6645190999843,2371.6648529999657,2371.674991499982,2371.674991499982,2371.674991499982,2375.48385389999,500,1,[3.8084221000317484],[3.80843500001356],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,346,10,21,space,0.4314944000216201,None,400,1,[9.436338200001046],[9.436343200039119],21,10,346,7,2375.499267600011,,2375.4841528999386,2375.499267600011,2376.4836352999555,2376.4836352999555,2376.499902199954,2376.916722599999,space,0.4314944000216201,None,2376.917215000023,2377.3166146666667,2377.6232811999507,2377.613641700009,2377.613993200008,2377.6232811999507,2377.6232811999507,2377.6232811999507,2387.0599043000257,400,1,[9.436338200001046],[9.436343200039119],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,347,11,21,space,0.355447500012815,None,500,1,[2.6218883999390528],[2.6218942999839783],21,11,347,5,2387.075429599965,,2387.060109599959,2387.075429599965,2388.059507000027,2388.059507000027,2388.0758532999316,2388.4255044000456,space,0.355447500012815,None,2388.425971699995,2389.125198166647,2389.4371602999745,2389.425847799983,2389.4262440999737,2389.4371602999745,2389.4371602999745,2389.4371602999745,2392.0593326999806,500,1,[2.6218883999390528],[2.6218942999839783],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,348,12,21,space,0.3416323000565171,None,600,1,[1.5417424000333995],[1.5417473000707105],21,12,348,13,2392.0750761999516,,2392.059541299939,2392.0750761999516,2393.059085799963,2393.059085799963,2393.075622800039,2393.408922499977,space,0.3416323000565171,None,2393.4094181000255,2393.8085502666113,2394.1181582999416,2394.1077728000237,2394.1081610999536,2394.1181582999416,2394.1181582999416,2394.1181582999416,2395.660166400019,600,1,[1.5417424000333995],[1.5417473000707105],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,349,13,21,space,0.3336959999287501,None,100,1,[3.9531575000146404],[3.9531680000945926],21,13,349,10,2395.6754385000095,,2395.6603882999625,2395.6754385000095,2396.675755799981,2396.675755799981,2396.675755799981,2397.0257911999943,space,0.3336959999287501,None,2397.0265293000266,2397.4270060666063,2397.740413899999,2397.7290382999927,2397.7293732999824,2397.740413899999,2397.740413899999,2397.740413899999,2401.693969600019,100,1,[3.9531575000146404],[3.9531680000945926],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,400,unexp,350,14,21,space,0.43952519993763417,None,700,1,[2.107826799969189],[2.1078317000065],21,14,350,2,2401.709105600021,,2401.694204499945,2401.709105600021,2402.6924169999547,2402.6924169999547,2402.7093048000243,2403.1430455000373,space,0.43952519993763417,None,2403.143539199955,2403.842957566671,2404.1514526000246,2404.1405314999865,2404.140873300028,2404.1514526000246,2404.1514526000246,2404.1514526000246,2406.259540500003,700,1,[2.107826799969189],[2.1078317000065],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,351,15,21,space,0.24477710004430264,None,250,1,[2.123157300055027],[2.1231625000946224],21,15,351,15,2406.2761362999445,,2406.259749799967,2406.2761362999445,2407.259071800043,2407.259071800043,2407.2760194999864,2407.509426799952,space,0.24477710004430264,None,2407.5098767000018,2407.609993966708,2407.9208669000072,2407.907825000002,2407.9083932000212,2407.9208669000072,2407.9208669000072,2407.9208669000072,2410.044282399933,250,1,[2.123157300055027],[2.1231625000946224],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,352,0,22,space,0.25418409996200353,None,500,1,[1.8451564999995753],[1.8451617000391707],22,0,352,14,2410.059353400022,,2410.044475600007,2410.059353400022,2411.0436654000077,2411.0436654000077,2411.0597882999573,2411.310357899987,space,0.25418409996200353,None,2411.311175400042,2412.010630266687,2412.3152919999557,2412.3043344999896,2412.304659000016,2412.3152919999557,2412.3152919999557,2412.3152919999557,2414.1606904999353,500,1,[1.8451564999995753],[1.8451617000391707],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,400,unexp,353,1,22,space,1.0610455999849364,None,650,1,[4.643915700027719],[4.643921099952422],22,1,353,2,2414.1763140000403,,2414.1609730999917,2414.1763140000403,2415.177281799959,2415.177281799959,2415.177281799959,2416.243430600036,space,1.0610455999849364,None,2416.243893899955,2416.944341966712,2417.2504347999347,2417.238597400021,2417.238951300038,2417.2504347999347,2417.2504347999347,2417.2504347999347,2421.8946257999633,650,1,[4.643915700027719],[4.643921099952422],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,354,2,22,space,0.2880684999981895,None,400,1,[1.8464579000137746],[1.8464636000571772],22,2,354,7,2421.9112680000253,,2421.8948560999706,2421.9112680000253,2422.89417939994,2422.89417939994,2422.9113029999426,2423.1942277000053,space,0.2880684999981895,None,2423.194821799989,2423.593889766668,2423.898190899985,2423.8872881999705,2423.8876186000416,2423.898190899985,2423.898190899985,2423.898190899985,2425.744914800045,400,1,[1.8464579000137746],[1.8464636000571772],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,355,3,22,space,0.302263299934566,None,500,1,[2.1731869999784976],[2.173198699951172],22,3,355,8,2425.7601988000097,,2425.745142300031,2425.7601988000097,2426.76096330001,2426.76096330001,2426.76096330001,2427.077936699963,space,0.302263299934566,None,2427.078710700036,2427.7770854666055,2428.0889480999904,2428.0786395999603,2428.0789938999806,2428.0889480999904,2428.0889480999904,2428.0889480999904,2430.2624969999306,500,1,[2.1731869999784976],[2.173198699951172],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,356,4,22,space,0.22662310011219233,None,350,1,[2.5905997999943793],[2.5906052000354975],22,4,356,12,2430.277184800012,,2430.262701699976,2430.277184800012,2431.2772936000256,2431.2772936000256,2431.2772936000256,2431.511923199985,space,0.22662310011219233,None,2431.5126670999452,2431.6276346666896,2431.9373707999475,2431.9274473999394,2431.92778379994,2431.9373707999475,2431.9373707999475,2431.9373707999475,2434.5282282000408,350,1,[2.5905997999943793],[2.5906052000354975],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,357,5,22,space,1.0304351999657229,None,111,1,[5.060576900024898],[5.060581900062971],22,5,357,15,2434.5441545000067,,2434.5284456999507,2434.5441545000067,2435.5285188000416,2435.5285188000416,2435.544244799996,2436.561707500019,space,1.0304351999657229,None,2436.5623313999968,2436.661192766686,2436.9683012999594,2436.957847099984,2436.9582887999713,2436.9683012999594,2436.9683012999594,2436.9683012999594,2442.029138999991,111,1,[5.060576900024898],[5.060581900062971],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,358,6,22,space,0.432814099942334,None,310,1,[5.214339599944651],[5.214344599982724],22,6,358,11,2442.0449342000065,,2442.029338799999,2442.0449342000065,2443.0448835999705,2443.0448835999705,2443.0448835999705,2443.479031899944,space,0.432814099942334,None,2443.4795615000185,2444.1783745666658,2444.481692399946,2444.4710354999406,2444.4713591999607,2444.481692399946,2444.481692399946,2444.481692399946,2449.6962865999667,310,1,[5.214339599944651],[5.214344599982724],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,359,7,22,space,0.22166889999061823,None,500,1,[3.0854054000228643],[3.085410700063221],22,7,359,5,2449.7117208000273,,2449.6965274999384,2449.7117208000273,2450.7124296999536,2450.7124296999536,2450.7124296999536,2450.946543899947,space,0.22166889999061823,None,2450.947156499955,2451.6462604666053,2451.9609573000344,2451.9516064999625,2451.952117500012,2451.9609573000344,2451.9609573000344,2451.9609573000344,2455.0466122999787,500,1,[3.0854054000228643],[3.085410700063221],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,360,8,22,space,0.6864430999848992,None,150,1,[5.226095100049861],[5.226101899985224],22,8,360,10,2455.061967800022,,2455.0468147000065,2455.061967800022,2456.062021699967,2456.062021699967,2456.062021699967,2456.7635372999357,space,0.6864430999848992,None,2456.7640794999897,2457.179366366651,2457.48723790003,2457.477584599983,2457.477919899975,2457.48723790003,2457.48723790003,2457.48723790003,2462.713604499935,150,1,[5.226095100049861],[5.226101899985224],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,361,9,22,space,0.2985959999496117,None,110,1,[3.5887290000682697],[3.588734499993734],22,9,361,9,2462.729631299968,,2462.7138065999607,2462.729631299968,2463.729911900009,2463.729911900009,2463.729911900009,2464.029784000013,space,0.2985959999496117,None,2464.0302459000377,2464.1292263667024,2464.441748399986,2464.4310348000145,2464.431375499931,2464.441748399986,2464.441748399986,2464.441748399986,2468.0307838999433,110,1,[3.5887290000682697],[3.588734499993734],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,400,unexp,362,10,22,space,1.5204225999768823,None,550,1,[1.9879414000315592],[1.9879466000711545],22,10,362,1,2468.0460375000257,,2468.031073799939,2468.0460375000257,2469.0291562000057,2469.0291562000057,2469.046218000003,2470.564653999987,space,1.5204225999768823,None,2470.5652821999975,2470.9796684666694,2471.292673500022,2471.278570699971,2471.2790049000178,2471.292673500022,2471.292673500022,2471.292673500022,2473.2808525,550,1,[1.9879414000315592],[1.9879466000711545],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,363,11,22,space,0.3720224000280723,None,450,1,[2.6555965000297874],[2.655603300081566],22,11,363,4,2473.2966720999684,,2473.281050299993,2473.2966720999684,2474.27999109996,2474.27999109996,2474.2972934000427,2474.6631920000073,space,0.3720224000280723,None,2474.6636512000114,2475.0633777666994,2475.375335299992,2475.3645573999966,2475.364893699996,2475.375335299992,2475.375335299992,2475.375335299992,2478.031231299974,450,1,[2.6555965000297874],[2.655603300081566],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,400,unexp,364,12,22,space,0.22147019999101758,None,580,1,[3.605131300049834],[3.6051482999464497],22,12,364,3,2478.047032900038,,2478.0314790999983,2478.047032900038,2479.0477942000143,2479.0477942000143,2479.0477942000143,2479.281050999998,space,0.22147019999101758,None,2479.281523499987,2479.3801202666405,2479.6932546999305,2479.683214599965,2479.6835468999343,2479.6932546999305,2479.6932546999305,2479.6932546999305,2483.298791100038,580,1,[3.605131300049834],[3.6051482999464497],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,400,unexp,365,13,22,space,0.5639102999120951,None,300,1,[3.821619499940425],[3.8216305000241846],22,13,365,0,2483.314170800033,,2483.2990080999443,2483.314170800033,2484.296997600002,2484.296997600002,2484.3134870999493,2484.8651563000167,space,0.5639102999120951,None,2484.8658492999384,2484.980847466683,2485.2932574000442,2485.281585799996,2485.281957100029,2485.2932574000442,2485.2932574000442,2485.2932574000442,2489.115323700011,300,1,[3.821619499940425],[3.8216305000241846],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,366,14,22,space,0.30132789991330355,None,450,1,[3.2043316999915987],[3.204342400073074],22,14,366,13,2489.1305275999475,,2489.115668399958,2489.1305275999475,2490.114851900027,2490.114851900027,2490.1305926999776,2490.4314804000314,space,0.30132789991330355,None,2490.4320348999463,2490.8313369666616,2491.1438654999947,2491.1330389999785,2491.133393099997,2491.1438654999947,2491.1438654999947,2491.1438654999947,2494.3486036999384,450,1,[3.2043316999915987],[3.204342400073074],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,367,15,22,space,0.3414714999962598,None,220,1,[8.01130509993527],[8.011316400021315],22,15,367,6,2494.3641153000062,,2494.34887300001,2494.3641153000062,2495.3476235000417,2495.3476235000417,2495.3645383999683,2495.6979399999836,space,0.3414714999962598,None,2495.6987146999454,2495.7978312665987,2496.103847499937,2496.0945013000164,2496.094944900018,2496.103847499937,2496.103847499937,2496.103847499937,2504.1155527000083,220,1,[8.01130509993527],[8.011316400021315],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
